name,X_model,Y_model,Inc_model,PA_model,Vsys_model,RA_model,DEC_model,Vdisp_model,RHI_flag,RHI_AS,VHI,Rad,Vrot_model,Rad_SD,SD_model
WALLABY_J103538-484832_BS_82,21.97,19.38,74.03,245.98,5739.07,159.81,-48.84,10.0,True,51.37946902654867,128.32522123893804,"7.49, 22.48, 37.46, 52.44, 67.43","48.08, 117.21, 122.75, 128.75, 170.83","7.49, 22.48, 37.46, 52.44, 67.43","4.7, 4.6, 3.1, 0.84, 0.13"
WALLABY_J103538-484832_BS_83,22.04,19.52,76.58,247.551,5737.09,159.81,-48.84,10.0,True,59.20749435665915,131.761151241535,"7.49, 22.48, 37.46, 52.44, 67.43","38.26, 112.63, 132.18, 128.33, 135.93","7.49, 22.48, 37.46, 52.44, 67.43","5.0, 4.4, 2.0, 1.8, 0.028"
WALLABY_J103538-484832_BS_84,21.99,19.34,70.39,239.064,5738.05,159.81,-48.84,10.0,True,49.480987654320984,140.09123456790124,"7.49, 22.48, 37.46, 52.44, 67.43","61.31, 119.61, 127.99, 143.07, 123.82","7.49, 22.48, 37.46, 52.44, 67.43","6.1, 4.5, 3.6, 0.36, 0.038"
WALLABY_J103538-484832_BS_85,21.98,19.22,77.92,245.358,5741.58,159.81,-48.84,10.0,True,58.77380281690141,154.89746478873238,"7.49, 22.48, 37.46, 52.44, 67.43","74.76, 110.14, 129.86, 117.22, 206.39","7.49, 22.48, 37.46, 52.44, 67.43","4.1, 3.4, 2.6, 1.6, 0.18"
WALLABY_J103538-484832_BS_86,22.07,19.2,78.99,242.242,5744.28,159.81,-48.84,10.0,True,50.56038022813688,110.13087452471484,"7.49, 22.48, 37.46, 52.44, 67.43","88.55, 113.24, 127.84, 107.59, 81.37","7.49, 22.48, 37.46, 52.44, 67.43","4.2, 4.6, 3.3, 0.67, 0.089"
WALLABY_J103538-484832_BS_87,21.82,19.51,74.6,242.435,5734.36,159.81,-48.84,10.0,True,58.989937578027465,146.90686641697877,"7.49, 22.48, 37.46, 52.44, 67.43","78.25, 114.28, 130.28, 125.4, 174.62","7.49, 22.48, 37.46, 52.44, 67.43","6.5, 4.6, 1.7, 1.7, 0.098"
WALLABY_J103538-484832_BS_88,21.81,19.41,79.24,251.103,5738.53,159.81,-48.84,10.0,True,50.60035087719298,135.0624561403509,"7.49, 22.48, 37.46, 52.44, 67.43","36.52, 118.67, 112.58, 138.21, 194.27","7.49, 22.48, 37.46, 52.44, 67.43","4.7, 4.7, 2.5, 0.79, 0.16"
WALLABY_J103538-484832_BS_89,22.05,19.34,79.28,246.099,5742.08,159.81,-48.84,10.0,True,51.77535836177474,114.10931740614335,"7.49, 22.48, 37.46, 52.44, 67.43","51.97, 110.13, 128.31, 113.45, 108.9","7.49, 22.48, 37.46, 52.44, 67.43","5.1, 3.4, 3.8, 0.87, 0.022"
WALLABY_J103538-484832_BS_90,22.34,19.13,69.68,248.661,5742.54,159.81,-48.84,10.0,True,49.15609609609609,149.65453453453452,"7.49, 22.48, 37.46, 52.44, 67.43","48.7, 109.57, 131.72, 154.69, 173.36","7.49, 22.48, 37.46, 52.44, 67.43","6.9, 4.6, 3.6, 0.27, 0.054"
WALLABY_J103538-484832_BS_91,21.88,19.39,70.78,241.317,5736.24,159.81,-48.84,10.0,True,49.56174672489083,125.36170305676856,"7.49, 22.48, 37.46, 52.44, 67.43","17.04, 112.06, 128.27, 124.67, 209.57","7.49, 22.48, 37.46, 52.44, 67.43","2.7, 4.6, 4.7, 0.12, 0.096"
WALLABY_J103538-484832_BS_92,21.88,19.27,72.27,248.046,5737.99,159.81,-48.84,10.0,True,49.68857142857143,117.20183673469387,"7.49, 22.48, 37.46, 52.44, 67.43","39.64, 114.11, 128.01, 114.77, 130.79","7.49, 22.48, 37.46, 52.44, 67.43","4.3, 5.2, 3.8, 0.37, 0.005"
WALLABY_J103538-484832_BS_93,22.02,19.26,77.32,243.635,5739.21,159.81,-48.84,10.0,True,49.02991869918699,124.00154471544715,"7.49, 22.48, 37.46, 52.44, 67.43","76.11, 121.79, 113.93, 126.97, 194.82","7.49, 22.48, 37.46, 52.44, 67.43","4.5, 4.1, 2.9, 0.44, 0.51"
WALLABY_J103538-484832_BS_94,22.13,19.2,75.45,244.096,5741.06,159.81,-48.84,10.0,True,51.57159420289855,126.55927536231884,"7.49, 22.48, 37.46, 52.44, 67.43","66.13, 112.42, 130.61, 126.31, 174.16","7.49, 22.48, 37.46, 52.44, 67.43","6.1, 5.6, 2.3, 0.92, 0.024"
WALLABY_J103538-484832_BS_95,21.94,19.33,72.53,247.51,5739.89,159.81,-48.84,10.0,True,48.73021943573668,124.01777429467084,"7.49, 22.48, 37.46, 52.44, 67.43","65.09, 118.74, 127.93, 122.73, 143.07","7.49, 22.48, 37.46, 52.44, 67.43","5.3, 5.7, 3.4, 0.21, 0.034"
WALLABY_J103538-484832_BS_96,21.96,19.35,76.99,246.996,5739.76,159.81,-48.84,10.0,True,48.71664739884393,91.05312138728323,"7.49, 22.48, 37.46, 52.44, 67.43","44.59, 115.5, 124.53, 79.98, 127.02","7.49, 22.48, 37.46, 52.44, 67.43","4.8, 5.4, 3.6, 0.14, 0.14"
WALLABY_J103538-484832_BS_97,21.99,19.14,73.75,247.171,5738.5,159.81,-48.84,10.0,True,51.72666666666667,128.71380952380952,"7.49, 22.48, 37.46, 52.44, 67.43","60.73, 133.23, 114.19, 129.44, 120.0","7.49, 22.48, 37.46, 52.44, 67.43","4.3, 3.8, 3.2, 0.89, 0.05"
WALLABY_J103538-484832_BS_98,22.22,19.37,75.09,243.419,5741.4,159.81,-48.84,10.0,True,49.307100175746925,134.89335676625657,"7.49, 22.48, 37.46, 52.44, 67.43","44.95, 130.19, 119.78, 138.89, 186.24","7.49, 22.48, 37.46, 52.44, 67.43","4.5, 3.1, 4.6, 0.048, 0.11"
WALLABY_J103538-484832_BS_99,21.95,19.26,80.93,244.953,5737.1,159.81,-48.84,10.0,True,55.02671268334771,130.44730802415876,"7.49, 22.48, 37.46, 52.44, 67.43","54.93, 111.26, 123.27, 124.77, 157.67","7.49, 22.48, 37.46, 52.44, 67.43","6.9, 4.9, 2.2, 1.2, 0.041"
