name,X_model,Y_model,Inc_model,PA_model,Vsys_model,RA_model,DEC_model,Vdisp_model,RHI_flag,RHI_AS,VHI,Rad,Vrot_model,Rad_SD,SD_model
WALLABY_J103538-484832_BS_10,21.832595825195312,19.137447357177734,78.07522583007812,241.55487060546875,5738.7890625,158.9092948299793,-48.80965745041757,10.0,True,50.14356086575664,159.25567753837868,"7.492021560668945, 22.476064682006836, 37.460105895996094, 52.44414520263672, 67.42819213867188","29.830028533935547, 113.37042236328125, 123.89385986328125, 165.66976928710938, 116.82058715820312","7.492021560668945, 22.476064682006836, 37.460105895996094, 52.44414520263672, 67.42819213867188","2.6200974287818353, 4.073591840620998, 3.760069784778272, 0.4993656436124255, 0.27879243917921764"
WALLABY_J103538-484832_BS_11,22.20232391357422,19.202335357666016,73.47293853759766,249.018310546875,5741.80615234375,158.90836492974478,-48.80952812099284,10.0,True,61.30925662921606,109.70712439532055,"7.492021560668945, 22.476064682006836, 37.460105895996094, 52.44414520263672, 67.42819213867188","9.802495002746582, 106.26495361328125, 123.79289245605469, 140.48960876464844, 88.46023559570312","7.492021560668945, 22.476064682006836, 37.460105895996094, 52.44414520263672, 67.42819213867188","1.4131825184195423, 4.744719572498143, 2.2876577523582995, 2.098402283144604, 0.2418535525848181"
WALLABY_J103538-484832_BS_12,22.30687713623047,19.297306060791016,79.70723724365234,243.91836547851562,5742.74755859375,158.9081086584199,-48.809363920951334,10.0,True,60.88659226389673,120.58264877853428,"7.492021560668945, 22.476064682006836, 37.460105895996094, 52.44414520263672, 67.42819213867188","15.38141918182373, 110.00019836425781, 128.4992218017578, 136.91041564941406, 107.93113708496094","7.492021560668945, 22.476064682006836, 37.460105895996094, 52.44414520263672, 67.42819213867188","1.3277906822332006, 4.521062468586631, 1.5034705157364538, 1.8910760741222123, 0.30955289472398295"
WALLABY_J103538-484832_BS_13,21.77718734741211,19.302976608276367,79.66448974609375,243.71795654296875,5736.767578125,158.90944947926104,-48.80938491577588,10.0,True,56.607478207494594,117.61781549801232,"7.492021560668945, 22.476064682006836, 37.460105895996094, 52.44414520263672, 67.42819213867188","31.32929229736328, 108.29812622070312, 123.70513916015625, 133.44447326660156, 76.48352813720703","7.492021560668945, 22.476064682006836, 37.460105895996094, 52.44414520263672, 67.42819213867188","2.770356092441563, 3.3029893247178777, 3.7515554203489323, 1.3772997640380342, 0.019378750584562097"
WALLABY_J103538-484832_BS_14,22.057071685791016,19.13959503173828,79.9055404663086,245.30569458007812,5742.73779296875,158.90872700102605,-48.809640974088836,10.0,True,49.37144137053221,107.1742279373877,"7.492021560668945, 22.476064682006836, 37.460105895996094, 52.44414520263672, 67.42819213867188","21.644834518432617, 115.26864624023438, 127.59577941894531, 101.90618896484375, 96.08116912841797","7.492021560668945, 22.476064682006836, 37.460105895996094, 52.44414520263672, 67.42819213867188","3.3867728511045665, 3.4797504058735873, 4.508854324122951, 0.09483952063326966, 0.06293446925329263"
WALLABY_J103538-484832_BS_15,21.75033950805664,19.37312889099121,81.67398834228516,251.14614868164062,5736.9169921875,158.90952353579516,-48.80926960725607,10.0,True,49.89558692203157,107.35321907850188,"7.492021560668945, 22.476064682006836, 37.460105895996094, 52.44414520263672, 67.42819213867188","16.416858673095703, 109.61300659179688, 125.88143920898438, 103.55599975585938, 115.81324005126953","7.492021560668945, 22.476064682006836, 37.460105895996094, 52.44414520263672, 67.42819213867188","0.7674636455413655, 5.358398978665462, 2.7413488459952244, 0.6431236546787445, 0.10477154958428167"
WALLABY_J103538-484832_BS_16,21.938159942626953,19.3481388092041,78.72265625,242.81051635742188,5736.76513671875,158.90904609559692,-48.80930044108647,10.0,True,49.08916586029516,134.8444557636721,"7.492021560668945, 22.476064682006836, 37.460105895996094, 52.44414520263672, 67.42819213867188","41.12783432006836, 113.43256378173828, 125.95109558105469, 137.41018676757812, 130.19244384765625","7.492021560668945, 22.476064682006836, 37.460105895996094, 52.44414520263672, 67.42819213867188","2.6493848621502916, 5.33778417320397, 3.9500022846092264, 0.1489254716109031, 0.26648956046249994"
WALLABY_J103538-484832_BS_17,22.04911231994629,19.322839736938477,89.11845397949219,242.6195068359375,5741.6337890625,158.9087631343763,-48.80933620525269,10.0,True,49.643414880567754,125.17000886515447,"7.492021560668945, 22.476064682006836, 37.460105895996094, 52.44414520263672, 67.42819213867188","41.82284164428711, 108.62479400634766, 120.38424682617188, 126.27017211914062, 131.80975341796875","7.492021560668945, 22.476064682006836, 37.460105895996094, 52.44414520263672, 67.42819213867188","2.463290449151911, 3.555753478500053, 4.328035799268011, 0.23494259336732704, 0.04024927763336567"
WALLABY_J103538-484832_BS_18,21.86202049255371,19.468326568603516,78.79869842529297,243.30117797851562,5738.7783203125,158.90924924589405,-48.809104622175184,10.0,True,52.15522719782692,132.83397318898028,"7.492021560668945, 22.476064682006836, 37.460105895996094, 52.44414520263672, 67.42819213867188","0.2667100429534912, 103.66715240478516, 127.43328857421875, 132.94015502929688, 97.28350830078125","7.492021560668945, 22.476064682006836, 37.460105895996094, 52.44414520263672, 67.42819213867188","2.212212683573907, 4.281156629860907, 3.0597989263309042, 0.9595026822928812, 0.11685137653513976"
WALLABY_J103538-484832_BS_19,21.69362449645996,19.29930877685547,74.29524230957031,241.06643676757812,5735.70703125,158.90966060659528,-48.80939582595103,10.0,True,48.52231824308046,149.20591976291854,"7.492021560668945, 22.476064682006836, 37.460105895996094, 52.44414520263672, 67.42819213867188","42.196014404296875, 113.59638977050781, 129.38671875, 156.23231506347656, 72.74176788330078","7.492021560668945, 22.476064682006836, 37.460105895996094, 52.44414520263672, 67.42819213867188","3.733475463865167, 5.916843114473961, 3.629267522190568, 0.06785985218133758, 0.09734435781280035"
